,Date,Area,Rain
2897,1972-06-01,Pithoragarh,95.921
2898,1972-07-01,Pithoragarh,331.266
2899,1972-08-01,Pithoragarh,257.617
2900,1972-09-01,Pithoragarh,439.053
2901,1972-10-01,Pithoragarh,107.107
2902,1972-11-01,Pithoragarh,10.987
2903,1972-12-01,Pithoragarh,2.215
2904,1973-01-01,Pithoragarh,37.552
2905,1973-02-01,Pithoragarh,30.946
2906,1973-03-01,Pithoragarh,37.155
2907,1973-04-01,Pithoragarh,2.541
2908,1973-05-01,Pithoragarh,48.536
2909,1973-06-01,Pithoragarh,361.399
2910,1973-07-01,Pithoragarh,202.549
2911,1973-08-01,Pithoragarh,414.947
2912,1973-09-01,Pithoragarh,131.143
2913,1973-10-01,Pithoragarh,142.572
2914,1973-11-01,Pithoragarh,0.536
2915,1973-12-01,Pithoragarh,0.195
2916,1974-01-01,Pithoragarh,30.246
2917,1974-02-01,Pithoragarh,30.397
2918,1974-03-01,Pithoragarh,10.146
2919,1974-04-01,Pithoragarh,6.351
2920,1974-05-01,Pithoragarh,68.412
2921,1974-06-01,Pithoragarh,132.158
2922,1974-07-01,Pithoragarh,260.248
2923,1974-08-01,Pithoragarh,189.946
2924,1974-09-01,Pithoragarh,94.0
2925,1974-10-01,Pithoragarh,18.319
2926,1974-11-01,Pithoragarh,0.156
2927,1974-12-01,Pithoragarh,29.023
2928,1975-01-01,Pithoragarh,88.863
2929,1975-02-01,Pithoragarh,39.336
2930,1975-03-01,Pithoragarh,52.827
2931,1975-04-01,Pithoragarh,12.054
2932,1975-05-01,Pithoragarh,17.753
2933,1975-06-01,Pithoragarh,174.317
2934,1975-07-01,Pithoragarh,273.488
2935,1975-08-01,Pithoragarh,359.562
2936,1975-09-01,Pithoragarh,306.951
2937,1975-10-01,Pithoragarh,42.546
2938,1975-11-01,Pithoragarh,0.0
2939,1975-12-01,Pithoragarh,0.194
2940,1976-01-01,Pithoragarh,10.526
2941,1976-02-01,Pithoragarh,76.466
2942,1976-03-01,Pithoragarh,16.441
2943,1976-04-01,Pithoragarh,44.24
2944,1976-05-01,Pithoragarh,35.99
2945,1976-06-01,Pithoragarh,357.342
2946,1976-07-01,Pithoragarh,226.641
2947,1976-08-01,Pithoragarh,524.829
2948,1976-09-01,Pithoragarh,78.388
2949,1976-10-01,Pithoragarh,7.51
2950,1976-11-01,Pithoragarh,0.0
2951,1976-12-01,Pithoragarh,0.95
2952,1977-01-01,Pithoragarh,55.238
2953,1977-02-01,Pithoragarh,10.981
2954,1977-03-01,Pithoragarh,4.21
2955,1977-04-01,Pithoragarh,91.941
2956,1977-05-01,Pithoragarh,126.118
2957,1977-06-01,Pithoragarh,331.683
2958,1977-07-01,Pithoragarh,356.597
2959,1977-08-01,Pithoragarh,180.464
2960,1977-09-01,Pithoragarh,139.785
2961,1977-10-01,Pithoragarh,15.301
2962,1977-11-01,Pithoragarh,1.674
2963,1977-12-01,Pithoragarh,24.066
2964,1978-01-01,Pithoragarh,8.681
2965,1978-02-01,Pithoragarh,20.291
2966,1978-03-01,Pithoragarh,90.467
2967,1978-04-01,Pithoragarh,31.116
2968,1978-05-01,Pithoragarh,10.552
2969,1978-06-01,Pithoragarh,160.764
2970,1978-07-01,Pithoragarh,292.156
2971,1978-08-01,Pithoragarh,403.054
2972,1978-09-01,Pithoragarh,293.78
2973,1978-10-01,Pithoragarh,23.871
2974,1978-11-01,Pithoragarh,6.445
2975,1978-12-01,Pithoragarh,10.348
2976,1979-01-01,Pithoragarh,27.982
2977,1979-02-01,Pithoragarh,70.478
2978,1979-03-01,Pithoragarh,40.625
2979,1979-04-01,Pithoragarh,22.562
2980,1979-05-01,Pithoragarh,75.701
2981,1979-06-01,Pithoragarh,71.216
2982,1979-07-01,Pithoragarh,284.785
2983,1979-08-01,Pithoragarh,163.185
2984,1979-09-01,Pithoragarh,94.19
2985,1979-10-01,Pithoragarh,8.375
2986,1979-11-01,Pithoragarh,22.168
2987,1979-12-01,Pithoragarh,11.536
2988,1980-01-01,Pithoragarh,8.697
2989,1980-02-01,Pithoragarh,49.123
2990,1980-03-01,Pithoragarh,66.964
2991,1980-04-01,Pithoragarh,10.908
2992,1980-05-01,Pithoragarh,43.42
2993,1980-06-01,Pithoragarh,238.928
2994,1980-07-01,Pithoragarh,620.833
2995,1980-08-01,Pithoragarh,392.937
2996,1980-09-01,Pithoragarh,292.0
2997,1980-10-01,Pithoragarh,43.669
2998,1980-11-01,Pithoragarh,1.69
2999,1980-12-01,Pithoragarh,8.468
3000,1981-01-01,Pithoragarh,50.286
3001,1981-02-01,Pithoragarh,21.758
3002,1981-03-01,Pithoragarh,81.188
3003,1981-04-01,Pithoragarh,31.504
3004,1981-05-01,Pithoragarh,96.927
3005,1981-06-01,Pithoragarh,124.62
3006,1981-07-01,Pithoragarh,420.807
3007,1981-08-01,Pithoragarh,181.517
3008,1981-09-01,Pithoragarh,102.52
3009,1981-10-01,Pithoragarh,0.559
3010,1981-11-01,Pithoragarh,38.573
3011,1981-12-01,Pithoragarh,3.05
3012,1982-01-01,Pithoragarh,37.788
3013,1982-02-01,Pithoragarh,19.244
3014,1982-03-01,Pithoragarh,115.795
3015,1982-04-01,Pithoragarh,58.924
3016,1982-05-01,Pithoragarh,85.144
3017,1982-06-01,Pithoragarh,53.75
3018,1982-07-01,Pithoragarh,183.217
3019,1982-08-01,Pithoragarh,390.193
3020,1982-09-01,Pithoragarh,80.965
3021,1982-10-01,Pithoragarh,21.741
3022,1982-11-01,Pithoragarh,3.525
3023,1982-12-01,Pithoragarh,20.138
3024,1983-01-01,Pithoragarh,69.025
3025,1983-02-01,Pithoragarh,18.697
3026,1983-03-01,Pithoragarh,68.751
3027,1983-04-01,Pithoragarh,116.183
3028,1983-05-01,Pithoragarh,90.307
3029,1983-06-01,Pithoragarh,295.04
3030,1983-07-01,Pithoragarh,333.832
3031,1983-08-01,Pithoragarh,175.118
3032,1983-09-01,Pithoragarh,344.905
3033,1983-10-01,Pithoragarh,56.674
3034,1983-11-01,Pithoragarh,0.0
3035,1983-12-01,Pithoragarh,13.394
3036,1984-01-01,Pithoragarh,17.059
3037,1984-02-01,Pithoragarh,125.741
3038,1984-03-01,Pithoragarh,9.835
3039,1984-04-01,Pithoragarh,38.087
3040,1984-05-01,Pithoragarh,3.565
3041,1984-06-01,Pithoragarh,174.197
3042,1984-07-01,Pithoragarh,295.072
3043,1984-08-01,Pithoragarh,244.609
3044,1984-09-01,Pithoragarh,158.346
3045,1984-10-01,Pithoragarh,5.698
3046,1984-11-01,Pithoragarh,0.001
3047,1984-12-01,Pithoragarh,13.747
3048,1985-01-01,Pithoragarh,44.156
3049,1985-02-01,Pithoragarh,3.415
3050,1985-03-01,Pithoragarh,11.92
3051,1985-04-01,Pithoragarh,55.276
3052,1985-05-01,Pithoragarh,57.806
3053,1985-06-01,Pithoragarh,212.289
3054,1985-07-01,Pithoragarh,517.525
3055,1985-08-01,Pithoragarh,309.342
3056,1985-09-01,Pithoragarh,171.251
3057,1985-10-01,Pithoragarh,112.06
3058,1985-11-01,Pithoragarh,0.051
3059,1985-12-01,Pithoragarh,55.34
3060,1986-01-01,Pithoragarh,3.852
3061,1986-02-01,Pithoragarh,35.512
3062,1986-03-01,Pithoragarh,35.533
3063,1986-04-01,Pithoragarh,47.103
3064,1986-05-01,Pithoragarh,115.252
3065,1986-06-01,Pithoragarh,83.347
3066,1986-07-01,Pithoragarh,465.768
3067,1986-08-01,Pithoragarh,190.783
3068,1986-09-01,Pithoragarh,273.385
3069,1986-10-01,Pithoragarh,44.737
3070,1986-11-01,Pithoragarh,11.061
3071,1986-12-01,Pithoragarh,101.552
3072,1987-01-01,Pithoragarh,44.795
3073,1987-02-01,Pithoragarh,43.469
3074,1987-03-01,Pithoragarh,12.634
3075,1987-04-01,Pithoragarh,23.708
3076,1987-05-01,Pithoragarh,111.613
3077,1987-06-01,Pithoragarh,5.342
3078,1987-07-01,Pithoragarh,69.379
3079,1987-08-01,Pithoragarh,274.562
3080,1987-09-01,Pithoragarh,75.304
3081,1987-10-01,Pithoragarh,31.616
3082,1987-11-01,Pithoragarh,0.0
3083,1987-12-01,Pithoragarh,29.389
3084,1988-01-01,Pithoragarh,11.369
3085,1988-02-01,Pithoragarh,43.359
3086,1988-03-01,Pithoragarh,50.912
3087,1988-04-01,Pithoragarh,46.523
3088,1988-05-01,Pithoragarh,37.975
3089,1988-06-01,Pithoragarh,193.634
3090,1988-07-01,Pithoragarh,560.378
3091,1988-08-01,Pithoragarh,391.559
3092,1988-09-01,Pithoragarh,107.381
3093,1988-10-01,Pithoragarh,2.768
3094,1988-11-01,Pithoragarh,1.638
3095,1988-12-01,Pithoragarh,41.185
3096,1989-01-01,Pithoragarh,84.967
3097,1989-02-01,Pithoragarh,24.571
3098,1989-03-01,Pithoragarh,30.087
3099,1989-04-01,Pithoragarh,6.896
3100,1989-05-01,Pithoragarh,55.565
3101,1989-06-01,Pithoragarh,163.551
3102,1989-07-01,Pithoragarh,307.928
3103,1989-08-01,Pithoragarh,217.167
3104,1989-09-01,Pithoragarh,122.532
3105,1989-10-01,Pithoragarh,9.817
3106,1989-11-01,Pithoragarh,5.411
3107,1989-12-01,Pithoragarh,10.655
3108,1990-01-01,Pithoragarh,3.006
3109,1990-02-01,Pithoragarh,93.885
3110,1990-03-01,Pithoragarh,67.283
3111,1990-04-01,Pithoragarh,15.751
3112,1990-05-01,Pithoragarh,170.985
3113,1990-06-01,Pithoragarh,107.046
3114,1990-07-01,Pithoragarh,410.122
3115,1990-08-01,Pithoragarh,304.167
3116,1990-09-01,Pithoragarh,123.827
3117,1990-10-01,Pithoragarh,23.558
3118,1990-11-01,Pithoragarh,14.366
3119,1990-12-01,Pithoragarh,49.789
3120,1991-01-01,Pithoragarh,9.666
3121,1991-02-01,Pithoragarh,31.058
3122,1991-03-01,Pithoragarh,34.836
3123,1991-04-01,Pithoragarh,44.693
3124,1991-05-01,Pithoragarh,106.705
3125,1991-06-01,Pithoragarh,68.568
3126,1991-07-01,Pithoragarh,15.449
3127,1991-08-01,Pithoragarh,201.225
3128,1991-09-01,Pithoragarh,106.118
3129,1991-10-01,Pithoragarh,0.444
3130,1991-11-01,Pithoragarh,2.757
3131,1991-12-01,Pithoragarh,10.47
3132,1992-01-01,Pithoragarh,43.14
3133,1992-02-01,Pithoragarh,69.54
3134,1992-03-01,Pithoragarh,38.007
3135,1992-04-01,Pithoragarh,16.6
3136,1992-05-01,Pithoragarh,47.616
3137,1992-06-01,Pithoragarh,126.229
3138,1992-07-01,Pithoragarh,256.095
3139,1992-08-01,Pithoragarh,229.068
3140,1992-09-01,Pithoragarh,74.771
3141,1992-10-01,Pithoragarh,22.512
3142,1992-11-01,Pithoragarh,36.991
3143,1992-12-01,Pithoragarh,0.196
3144,1993-01-01,Pithoragarh,27.73
3145,1993-02-01,Pithoragarh,23.513
3146,1993-03-01,Pithoragarh,49.965
3147,1993-04-01,Pithoragarh,20.773
3148,1993-05-01,Pithoragarh,59.744
3149,1993-06-01,Pithoragarh,293.152
3150,1993-07-01,Pithoragarh,242.008
3151,1993-08-01,Pithoragarh,101.406
3152,1993-09-01,Pithoragarh,268.782
3153,1993-10-01,Pithoragarh,0.625
3154,1993-11-01,Pithoragarh,0.0
3155,1993-12-01,Pithoragarh,0.194
3156,1994-01-01,Pithoragarh,18.8
3157,1994-02-01,Pithoragarh,17.508
3158,1994-03-01,Pithoragarh,56.866
3159,1994-04-01,Pithoragarh,25.446
3160,1994-05-01,Pithoragarh,61.974
3161,1994-06-01,Pithoragarh,85.897
3162,1994-07-01,Pithoragarh,370.216
3163,1994-08-01,Pithoragarh,321.171
3164,1994-09-01,Pithoragarh,57.382
3165,1994-10-01,Pithoragarh,0.444
3166,1994-11-01,Pithoragarh,0.002
3167,1994-12-01,Pithoragarh,1.648
3168,1995-01-01,Pithoragarh,68.14
3169,1995-02-01,Pithoragarh,83.199
3170,1995-03-01,Pithoragarh,90.997
3171,1995-04-01,Pithoragarh,26.987
3172,1995-05-01,Pithoragarh,12.836
3173,1995-06-01,Pithoragarh,143.915
3174,1995-07-01,Pithoragarh,263.793
3175,1995-08-01,Pithoragarh,464.249
3176,1995-09-01,Pithoragarh,225.898
3177,1995-10-01,Pithoragarh,2.655
3178,1995-11-01,Pithoragarh,40.328
3179,1995-12-01,Pithoragarh,15.857
3180,1996-01-01,Pithoragarh,65.102
3181,1996-02-01,Pithoragarh,54.985
3182,1996-03-01,Pithoragarh,27.593
3183,1996-04-01,Pithoragarh,29.952
3184,1996-05-01,Pithoragarh,36.384
3185,1996-06-01,Pithoragarh,201.788
3186,1996-07-01,Pithoragarh,293.607
3187,1996-08-01,Pithoragarh,290.476
3188,1996-09-01,Pithoragarh,125.433
3189,1996-10-01,Pithoragarh,52.141
3190,1996-11-01,Pithoragarh,0.0
3191,1996-12-01,Pithoragarh,2.76
3192,1997-01-01,Pithoragarh,28.376
3193,1997-02-01,Pithoragarh,15.398
3194,1997-03-01,Pithoragarh,33.749
3195,1997-04-01,Pithoragarh,12.406
3196,1997-05-01,Pithoragarh,76.705
3197,1997-06-01,Pithoragarh,199.735
3198,1997-07-01,Pithoragarh,89.049
3199,1997-08-01,Pithoragarh,247.226
3200,1997-09-01,Pithoragarh,76.894
3201,1997-10-01,Pithoragarh,50.579
3202,1997-11-01,Pithoragarh,20.918
3203,1997-12-01,Pithoragarh,15.804
3204,1998-01-01,Pithoragarh,20.827
3205,1998-02-01,Pithoragarh,39.914
3206,1998-03-01,Pithoragarh,82.685
3207,1998-04-01,Pithoragarh,69.398
3208,1998-05-01,Pithoragarh,49.069
3209,1998-06-01,Pithoragarh,14.14
3210,1998-07-01,Pithoragarh,341.184
3211,1998-08-01,Pithoragarh,468.509
3212,1998-09-01,Pithoragarh,91.392
3213,1998-10-01,Pithoragarh,19.967
3214,1998-11-01,Pithoragarh,8.287
3215,1998-12-01,Pithoragarh,2.298
3216,1999-01-01,Pithoragarh,16.573
3217,1999-02-01,Pithoragarh,14.728
3218,1999-03-01,Pithoragarh,5.037
3219,1999-04-01,Pithoragarh,0.813
3220,1999-05-01,Pithoragarh,51.204
3221,1999-06-01,Pithoragarh,169.015
3222,1999-07-01,Pithoragarh,122.905
3223,1999-08-01,Pithoragarh,124.891
3224,1999-09-01,Pithoragarh,190.152
3225,1999-10-01,Pithoragarh,50.801
3226,1999-11-01,Pithoragarh,0.532
3227,1999-12-01,Pithoragarh,13.687
3228,2000-01-01,Pithoragarh,17.665
3229,2000-02-01,Pithoragarh,82.105
3230,2000-03-01,Pithoragarh,24.286
3231,2000-04-01,Pithoragarh,14.758
3232,2000-05-01,Pithoragarh,80.779
3233,2000-06-01,Pithoragarh,240.281
3234,2000-07-01,Pithoragarh,199.377
3235,2000-08-01,Pithoragarh,284.427
3236,2000-09-01,Pithoragarh,103.634
3237,2000-10-01,Pithoragarh,2.6
3238,2000-11-01,Pithoragarh,0.0
3239,2000-12-01,Pithoragarh,1.543
3240,1971-01-01,Rudraprayag,22.911
3241,1971-02-01,Rudraprayag,30.269
3242,1971-03-01,Rudraprayag,20.214
3243,1971-04-01,Rudraprayag,31.403
3244,1971-05-01,Rudraprayag,150.071
3245,1971-06-01,Rudraprayag,187.696
3246,1971-07-01,Rudraprayag,384.659
3247,1971-08-01,Rudraprayag,304.522
3248,1971-09-01,Rudraprayag,209.771
3249,1971-10-01,Rudraprayag,120.085
3250,1971-11-01,Rudraprayag,14.166
3251,1971-12-01,Rudraprayag,0.29
3252,1972-01-01,Rudraprayag,20.698
3253,1972-02-01,Rudraprayag,40.793
3254,1972-03-01,Rudraprayag,10.944
3255,1972-04-01,Rudraprayag,29.828
3256,1972-05-01,Rudraprayag,18.802
3257,1972-06-01,Rudraprayag,69.213
3258,1972-07-01,Rudraprayag,266.088
3259,1972-08-01,Rudraprayag,231.905
3260,1972-09-01,Rudraprayag,420.002
3261,1972-10-01,Rudraprayag,79.022
3262,1972-11-01,Rudraprayag,11.937
3263,1972-12-01,Rudraprayag,4.272
3264,1973-01-01,Rudraprayag,34.788
3265,1973-02-01,Rudraprayag,23.139
3266,1973-03-01,Rudraprayag,28.214
3267,1973-04-01,Rudraprayag,0.476
3268,1973-05-01,Rudraprayag,33.496
3269,1973-06-01,Rudraprayag,292.678
3270,1973-07-01,Rudraprayag,217.584
3271,1973-08-01,Rudraprayag,400.805
3272,1973-09-01,Rudraprayag,108.728
3273,1973-10-01,Rudraprayag,88.573
3274,1973-11-01,Rudraprayag,0.0
3275,1973-12-01,Rudraprayag,4.109
3276,1974-01-01,Rudraprayag,26.506
3277,1974-02-01,Rudraprayag,29.616
3278,1974-03-01,Rudraprayag,6.913
3279,1974-04-01,Rudraprayag,3.199
3280,1974-05-01,Rudraprayag,56.334
3281,1974-06-01,Rudraprayag,105.041
3282,1974-07-01,Rudraprayag,241.495
3283,1974-08-01,Rudraprayag,171.214
3284,1974-09-01,Rudraprayag,70.871
3285,1974-10-01,Rudraprayag,11.412
3286,1974-11-01,Rudraprayag,0.0
3287,1974-12-01,Rudraprayag,23.77
3288,1975-01-01,Rudraprayag,79.452
3289,1975-02-01,Rudraprayag,35.388
3290,1975-03-01,Rudraprayag,47.387
3291,1975-04-01,Rudraprayag,2.506
3292,1975-05-01,Rudraprayag,8.428
3293,1975-06-01,Rudraprayag,132.402
3294,1975-07-01,Rudraprayag,327.616
3295,1975-08-01,Rudraprayag,325.102
3296,1975-09-01,Rudraprayag,280.91
3297,1975-10-01,Rudraprayag,31.025
3298,1975-11-01,Rudraprayag,0.0
3299,1975-12-01,Rudraprayag,0.133
3300,1976-01-01,Rudraprayag,6.689
3301,1976-02-01,Rudraprayag,70.083
3302,1976-03-01,Rudraprayag,15.047
3303,1976-04-01,Rudraprayag,32.229
3304,1976-05-01,Rudraprayag,26.387
3305,1976-06-01,Rudraprayag,362.734
3306,1976-07-01,Rudraprayag,225.804
3307,1976-08-01,Rudraprayag,559.838
3308,1976-09-01,Rudraprayag,81.215
3309,1976-10-01,Rudraprayag,13.471
3310,1976-11-01,Rudraprayag,0.0
3311,1976-12-01,Rudraprayag,0.712
3312,1977-01-01,Rudraprayag,59.615
3313,1977-02-01,Rudraprayag,7.174
3314,1977-03-01,Rudraprayag,2.36
3315,1977-04-01,Rudraprayag,81.739
3316,1977-05-01,Rudraprayag,95.803
3317,1977-06-01,Rudraprayag,324.417
3318,1977-07-01,Rudraprayag,329.991
3319,1977-08-01,Rudraprayag,179.844
3320,1977-09-01,Rudraprayag,127.471
3321,1977-10-01,Rudraprayag,22.93
3322,1977-11-01,Rudraprayag,0.167
3323,1977-12-01,Rudraprayag,18.552
3324,1978-01-01,Rudraprayag,6.607
3325,1978-02-01,Rudraprayag,14.683
3326,1978-03-01,Rudraprayag,81.101
3327,1978-04-01,Rudraprayag,25.397
3328,1978-05-01,Rudraprayag,4.855
3329,1978-06-01,Rudraprayag,153.68
3330,1978-07-01,Rudraprayag,331.052
3331,1978-08-01,Rudraprayag,428.043
3332,1978-09-01,Rudraprayag,301.829
3333,1978-10-01,Rudraprayag,7.026
3334,1978-11-01,Rudraprayag,9.827
3335,1978-12-01,Rudraprayag,7.565
3336,1979-01-01,Rudraprayag,26.89
3337,1979-02-01,Rudraprayag,73.026
3338,1979-03-01,Rudraprayag,38.807
3339,1979-04-01,Rudraprayag,15.853
3340,1979-05-01,Rudraprayag,57.751
3341,1979-06-01,Rudraprayag,66.157
3342,1979-07-01,Rudraprayag,264.14
3343,1979-08-01,Rudraprayag,126.525
3344,1979-09-01,Rudraprayag,118.932
3345,1979-10-01,Rudraprayag,10.476
3346,1979-11-01,Rudraprayag,19.961
3347,1979-12-01,Rudraprayag,6.824
3348,1980-01-01,Rudraprayag,11.219
3349,1980-02-01,Rudraprayag,46.536
3350,1980-03-01,Rudraprayag,50.82
3351,1980-04-01,Rudraprayag,8.26
3352,1980-05-01,Rudraprayag,35.03
3353,1980-06-01,Rudraprayag,180.733
3354,1980-07-01,Rudraprayag,583.453
3355,1980-08-01,Rudraprayag,371.757
3356,1980-09-01,Rudraprayag,241.748
3357,1980-10-01,Rudraprayag,30.619
3358,1980-11-01,Rudraprayag,3.281
3359,1980-12-01,Rudraprayag,9.076
3360,1981-01-01,Rudraprayag,57.926
3361,1981-02-01,Rudraprayag,22.385
3362,1981-03-01,Rudraprayag,69.416
3363,1981-04-01,Rudraprayag,25.127
3364,1981-05-01,Rudraprayag,56.021
3365,1981-06-01,Rudraprayag,83.149
3366,1981-07-01,Rudraprayag,405.771
3367,1981-08-01,Rudraprayag,149.684
3368,1981-09-01,Rudraprayag,56.903
3369,1981-10-01,Rudraprayag,5.573
3370,1981-11-01,Rudraprayag,40.319
3371,1981-12-01,Rudraprayag,2.57
3372,1982-01-01,Rudraprayag,32.293
3373,1982-02-01,Rudraprayag,9.22
3374,1982-03-01,Rudraprayag,104.099
3375,1982-04-01,Rudraprayag,48.364
3376,1982-05-01,Rudraprayag,64.16
3377,1982-06-01,Rudraprayag,29.993
3378,1982-07-01,Rudraprayag,146.594
3379,1982-08-01,Rudraprayag,329.975
3380,1982-09-01,Rudraprayag,42.28
3381,1982-10-01,Rudraprayag,12.806
3382,1982-11-01,Rudraprayag,6.915
3383,1982-12-01,Rudraprayag,21.141
3384,1983-01-01,Rudraprayag,68.168
3385,1983-02-01,Rudraprayag,20.219
3386,1983-03-01,Rudraprayag,64.537
3387,1983-04-01,Rudraprayag,95.821
3388,1983-05-01,Rudraprayag,69.915
3389,1983-06-01,Rudraprayag,247.229
3390,1983-07-01,Rudraprayag,307.175
3391,1983-08-01,Rudraprayag,187.818
3392,1983-09-01,Rudraprayag,265.677
3393,1983-10-01,Rudraprayag,44.332
3394,1983-11-01,Rudraprayag,0.0
3395,1983-12-01,Rudraprayag,9.1
3396,1984-01-01,Rudraprayag,9.869
3397,1984-02-01,Rudraprayag,119.286
3398,1984-03-01,Rudraprayag,8.853
3399,1984-04-01,Rudraprayag,31.251
3400,1984-05-01,Rudraprayag,1.019
3401,1984-06-01,Rudraprayag,126.892
3402,1984-07-01,Rudraprayag,350.623
3403,1984-08-01,Rudraprayag,243.872
3404,1984-09-01,Rudraprayag,175.207
3405,1984-10-01,Rudraprayag,1.643
3406,1984-11-01,Rudraprayag,0.0
3407,1984-12-01,Rudraprayag,14.731
3408,1985-01-01,Rudraprayag,45.097
3409,1985-02-01,Rudraprayag,1.985
3410,1985-03-01,Rudraprayag,12.48
3411,1985-04-01,Rudraprayag,51.11
3412,1985-05-01,Rudraprayag,41.191
3413,1985-06-01,Rudraprayag,191.388
3414,1985-07-01,Rudraprayag,547.128
3415,1985-08-01,Rudraprayag,293.746
3416,1985-09-01,Rudraprayag,134.972
3417,1985-10-01,Rudraprayag,87.723
3418,1985-11-01,Rudraprayag,0.378
3419,1985-12-01,Rudraprayag,43.046
3420,1986-01-01,Rudraprayag,4.199
3421,1986-02-01,Rudraprayag,36.953
3422,1986-03-01,Rudraprayag,29.876
3423,1986-04-01,Rudraprayag,33.555
3424,1986-05-01,Rudraprayag,83.005
3425,1986-06-01,Rudraprayag,77.463
3426,1986-07-01,Rudraprayag,419.143
3427,1986-08-01,Rudraprayag,193.547
3428,1986-09-01,Rudraprayag,244.232
3429,1986-10-01,Rudraprayag,33.639
3430,1986-11-01,Rudraprayag,10.577
3431,1986-12-01,Rudraprayag,78.178
3432,1987-01-01,Rudraprayag,50.154
3433,1987-02-01,Rudraprayag,37.876
3434,1987-03-01,Rudraprayag,13.648
3435,1987-04-01,Rudraprayag,21.896
3436,1987-05-01,Rudraprayag,74.662
3437,1987-06-01,Rudraprayag,15.434
3438,1987-07-01,Rudraprayag,51.876
3439,1987-08-01,Rudraprayag,238.652
3440,1987-09-01,Rudraprayag,44.741
3441,1987-10-01,Rudraprayag,3.077
3442,1987-11-01,Rudraprayag,0.0
3443,1987-12-01,Rudraprayag,27.593
3444,1988-01-01,Rudraprayag,9.724
3445,1988-02-01,Rudraprayag,35.026
3446,1988-03-01,Rudraprayag,51.386
3447,1988-04-01,Rudraprayag,34.906
3448,1988-05-01,Rudraprayag,21.232
3449,1988-06-01,Rudraprayag,152.816
3450,1988-07-01,Rudraprayag,510.329
3451,1988-08-01,Rudraprayag,336.849
3452,1988-09-01,Rudraprayag,116.448
3453,1988-10-01,Rudraprayag,1.36
3454,1988-11-01,Rudraprayag,0.787
3455,1988-12-01,Rudraprayag,29.473
3456,1989-01-01,Rudraprayag,86.553
3457,1989-02-01,Rudraprayag,16.236
3458,1989-03-01,Rudraprayag,25.176
3459,1989-04-01,Rudraprayag,3.956
3460,1989-05-01,Rudraprayag,25.863
3461,1989-06-01,Rudraprayag,116.535
3462,1989-07-01,Rudraprayag,307.474
3463,1989-08-01,Rudraprayag,187.171
3464,1989-09-01,Rudraprayag,90.075
3465,1989-10-01,Rudraprayag,7.607
3466,1989-11-01,Rudraprayag,5.717
3467,1989-12-01,Rudraprayag,11.424
3468,1990-01-01,Rudraprayag,4.364
3469,1990-02-01,Rudraprayag,99.247
3470,1990-03-01,Rudraprayag,68.775
3471,1990-04-01,Rudraprayag,14.561
3472,1990-05-01,Rudraprayag,138.031
3473,1990-06-01,Rudraprayag,85.102
3474,1990-07-01,Rudraprayag,349.726
3475,1990-08-01,Rudraprayag,324.228
3476,1990-09-01,Rudraprayag,146.86
3477,1990-10-01,Rudraprayag,15.078
3478,1990-11-01,Rudraprayag,15.825
3479,1990-12-01,Rudraprayag,47.602
3480,1991-01-01,Rudraprayag,5.25
3481,1991-02-01,Rudraprayag,29.616
3482,1991-03-01,Rudraprayag,27.512
3483,1991-04-01,Rudraprayag,45.712
3484,1991-05-01,Rudraprayag,69.763
3485,1991-06-01,Rudraprayag,85.967
3486,1991-07-01,Rudraprayag,50.043
3487,1991-08-01,Rudraprayag,293.172
3488,1991-09-01,Rudraprayag,104.14
3489,1991-10-01,Rudraprayag,0.403
3490,1991-11-01,Rudraprayag,9.748
3491,1991-12-01,Rudraprayag,9.419
3492,1992-01-01,Rudraprayag,38.857
3493,1992-02-01,Rudraprayag,82.077
3494,1992-03-01,Rudraprayag,36.137
3495,1992-04-01,Rudraprayag,12.206
3496,1992-05-01,Rudraprayag,41.275
3497,1992-06-01,Rudraprayag,98.694
3498,1992-07-01,Rudraprayag,245.666
3499,1992-08-01,Rudraprayag,220.119
3500,1992-09-01,Rudraprayag,70.599
3501,1992-10-01,Rudraprayag,14.946
3502,1992-11-01,Rudraprayag,47.132
3503,1992-12-01,Rudraprayag,0.164
3504,1993-01-01,Rudraprayag,23.361
3505,1993-02-01,Rudraprayag,30.705
3506,1993-03-01,Rudraprayag,26.148
3507,1993-04-01,Rudraprayag,11.401
3508,1993-05-01,Rudraprayag,39.427
3509,1993-06-01,Rudraprayag,311.81
3510,1993-07-01,Rudraprayag,230.081
3511,1993-08-01,Rudraprayag,80.406
3512,1993-09-01,Rudraprayag,233.654
3513,1993-10-01,Rudraprayag,0.288
3514,1993-11-01,Rudraprayag,0.0
3515,1993-12-01,Rudraprayag,0.133
3516,1994-01-01,Rudraprayag,20.946
3517,1994-02-01,Rudraprayag,13.401
3518,1994-03-01,Rudraprayag,31.106
3519,1994-04-01,Rudraprayag,15.396
3520,1994-05-01,Rudraprayag,61.359
3521,1994-06-01,Rudraprayag,59.176
3522,1994-07-01,Rudraprayag,343.657
3523,1994-08-01,Rudraprayag,323.668
3524,1994-09-01,Rudraprayag,71.692
3525,1994-10-01,Rudraprayag,1.579
3526,1994-11-01,Rudraprayag,0.0
3527,1994-12-01,Rudraprayag,2.739
3528,1995-01-01,Rudraprayag,63.274
3529,1995-02-01,Rudraprayag,96.312
3530,1995-03-01,Rudraprayag,72.748
3531,1995-04-01,Rudraprayag,18.678
